,built_years,size,street_adress_code,dong_code,max(price),max(floor)
576,1974,41.62,311801400108,1156013200,59800,5
577,1974,41.69,311801400108,1156013200,49800,5
578,1974,42.35,312001000025,1162010200,42000,6
579,1974,42.36,312001000025,1162010200,42000,6
580,1974,42.97,311801400108,1156013200,91000,1
581,1974,42.98,311801400108,1156013200,107000,5
582,1974,43.0,311801400108,1156013200,23500,4
583,1974,43.01,311801400108,1156013200,36300,5
584,1974,43.74,300501400073,1117013100,20000,4
585,1974,44.69,312001000025,1162010200,13050,-1
586,1974,45.42,300501400073,1117013100,14000,3
587,1974,46.72,312001000025,1162010200,43000,6
588,1974,47.24,300501400073,1117013100,14550,3
589,1974,47.5,411502900044,1123010200,17850,3
590,1974,47.54,411502900044,1123010200,24400,4
591,1974,47.9,312001000025,1162010200,13920,-1
592,1974,48.26,311801400108,1156013200,89250,5
593,1974,48.3,311801400108,1156013200,83500,5
594,1974,48.33,311801400108,1156013200,28000,5
595,1974,49.59,311801400108,1156013200,98000,5
596,1974,50.17,312001000025,1162010200,40400,6
597,1974,52.48,312001000025,1162010200,45000,6
598,1974,53.94,414502500002,1150010300,17000,4
599,1974,53.94,414502500003,1150010300,17000,4
600,1974,53.95,414502500002,1150010300,20000,3
601,1974,54.02,413638500014,1141011100,36200,6
602,1974,55.37,300501400073,1117013100,23000,3
603,1974,55.76,310102300083,1117012800,39000,4
604,1974,55.77,310102300083,1117012800,30000,4
605,1974,56.06,415758100027,1159010100,82000,4
606,1974,56.33,413638500014,1141011100,25300,2
607,1974,57.06,415758100027,1159010100,80000,2
608,1974,57.22,300501400073,1117013100,23000,1
609,1974,57.32,415758100027,1159010100,22000,5
610,1974,58.47,310102300083,1117012800,31000,3
611,1974,58.58,311801400108,1156013200,67500,5
612,1974,58.71,311801400108,1156013200,29500,5
613,1974,59.49,312001000025,1162010200,44500,6
614,1974,60.43,300501400073,1117013100,23200,2
615,1974,62.48,300501400073,1117013100,28000,3
616,1974,62.81,413638500014,1141011100,40000,6
617,1974,63.31,416651500046,1168010700,51000,4
618,1974,63.67,413632100010,1141011200,25000,3
619,1974,63.74,416651500046,1168010700,30000,4
620,1974,64.12,312000900046,1162010100,18000,5
621,1974,64.13,413632100010,1141011200,24000,3
622,1974,64.26,300501400073,1117013100,32000,1
623,1974,65.09,312001000025,1162010200,45000,6
624,1974,65.16,300501400073,1117013100,12000,-1
625,1974,65.72,416651500046,1168010700,35000,3
626,1974,66.12,311801400108,1156013200,63000,5
627,1974,66.81,416651500046,1168010700,31000,3
628,1974,67.46,310102300083,1117012800,16600,2
629,1974,68.08,312000900046,1162010100,27500,5
630,1974,69.09,415758100027,1159010100,121000,4
631,1974,69.36,415758100027,1159010100,92000,5
632,1974,69.42,416651500046,1168010700,43200,3
633,1974,69.88,300501400073,1117013100,19600,1
634,1974,71.4,413638500014,1141011100,72850,6
635,1974,71.77,300501400073,1117013100,26000,1
636,1974,72.07,415758100027,1159010100,60000,3
637,1974,72.13,410659000008,1117010100,33500,6
638,1974,72.51,312101700032,1165010700,300000,5
639,1974,72.51,312101732   ,1165010700,132500,5
640,1974,73.52,415758100027,1159010100,127000,5
641,1974,73.88,416651500046,1168010700,39000,4
642,1974,75.84,416651500046,1168010700,25000,3
643,1974,76.69,416651500046,1168010700,25000,3
644,1974,79.47,416651500046,1168010700,41000,9
645,1974,80.86,413638500014,1141011100,26000,6
646,1974,81.95,413638500014,1141011100,33000,3
647,1974,83.3,310200800303,1117012900,77000,11
648,1974,90.22,416651500046,1168010700,28500,3
649,1974,92.36,416651500046,1168010700,55000,9
650,1974,93.12,415758100027,1159010100,114000,4
651,1974,93.39,415758100027,1159010100,41000,5
652,1974,95.07,312101700027,1165010700,72700,4
653,1974,95.11,312101700027,1165010700,139900,4
654,1974,99.13,310200800303,1117012900,78000,15
655,1974,100.4,310200800303,1117012900,65500,1
656,1974,100.41,310200800303,1117012900,64000,1
657,1974,102.48,410629700015,1117012900,127130,5
658,1974,103.44,416651500046,1168010700,85000,4
659,1974,106.58,312101700027,1165010700,149500,5
660,1974,106.61,312101700027,1165010700,133000,3
661,1974,107.34,416651500046,1168010700,42500,3
662,1974,112.0,312101700027,1165010700,146500,3
663,1974,113.62,413632100002,1141011200,29700,8
664,1974,115.54,300501400073,1117013100,43700,2
665,1974,118.05,300501400073,1117013100,29800,2
666,1974,118.55,300501400073,1117013100,37000,3
667,1974,120.43,312101700027,1165010700,178000,5
668,1974,121.19,310200800294,1117012900,133700,15
669,1974,121.44,310200800303,1117012900,107100,14
670,1974,121.44,310200800319,1117012900,99000,15
671,1974,121.45,310200800303,1117012900,93500,8
672,1974,121.51,311800100007,1156011000,159500,12
673,1974,121.52,311800100007,1156011000,210000,12
674,1974,121.59,310200800294,1117012900,91500,1
675,1974,121.68,310200800303,1117012900,82000,1
676,1974,121.69,311800100007,1156011000,61000,1
677,1974,121.82,310200800294,1117012900,133000,15
678,1974,121.88,413632100002,1141011200,49700,5
679,1974,122.28,310200800294,1117012900,108000,1
680,1974,122.78,311800200109,1156011000,190000,12
681,1974,122.91,311800200109,1156011000,126000,2
682,1974,123.27,311800200109,1156011000,200000,12
683,1974,126.1,310200800303,1117012900,99500,15
684,1974,126.11,310200800303,1117012900,95000,13
685,1974,126.51,416651500046,1168010700,46900,6
686,1974,126.74,310200800294,1117012900,127500,5
687,1974,126.88,310200800294,1117012900,125000,5
688,1974,127.01,413632100002,1141011200,32000,4
689,1974,127.5,310200800294,1117012900,110000,1
690,1974,127.64,310200800294,1117012900,110000,1
691,1974,130.61,416651500046,1168010700,99000,8
692,1974,137.39,416651500046,1168010700,48500,8
693,1974,137.4,416651500046,1168010700,60000,6
694,1974,139.97,310200800303,1117012900,112000,10
695,1974,140.07,310200800303,1117012900,87900,12
696,1974,143.01,416651500046,1168010700,112000,5
697,1974,145.59,416651500046,1168010700,110000,6
698,1974,146.38,310200800303,1117012900,118000,12
699,1974,147.17,416651500046,1168010700,45000,4
700,1974,150.45,416651500046,1168010700,115000,5
701,1974,156.33,312101700027,1165010700,160000,4
702,1974,173.16,310200800303,1117012900,128000,12
703,1974,174.48,310200800156,1117012900,165000,16
704,1974,175.7,410629700003,1117012900,116250,12
705,1974,175.97,410629700003,1117012900,90000,2
706,1974,177.62,410629700003,1117012900,120000,18
707,1974,180.2,310200800303,1117012900,120000,7
708,1974,180.23,310200800303,1117012900,140000,12
709,1974,190.71,410628600020,1117012900,105000,5
710,1974,215.67,410629700003,1117012900,75000,1
711,1974,217.36,410629700003,1117012900,143000,18
712,1974,229.75,310200800156,1117012900,170000,9
713,1974,250.44,410628300005,1117012900,120000,6
714,1975,26.45,410318000034,1114017100,12000,5
715,1975,36.36,410318000034,1114017100,15000,5
716,1975,39.67,410318000034,1114017100,29000,1
717,1975,39.83,415106900013,1154510300,17000,5
718,1975,41.32,410318000034,1114017100,21200,5
719,1975,44.13,415106900013,1154510300,12000,5
720,1975,44.45,412138300060,1129013300,14000,2
721,1975,46.85,410320500029,1114012100,22000,9
722,1975,47.11,310601000150,1126010400,31950,5
723,1975,47.11,411811200015,1126010400,28400,5
724,1975,47.27,410318000034,1114017100,10000,4
725,1975,47.54,410320500029,1114012100,22000,8
726,1975,47.54,410953200024,1120011300,45900,4
727,1975,47.89,310601000150,1126010400,25000,5
728,1975,47.89,411811200015,1126010400,11500,3
729,1975,48.13,411811200015,1126010400,27000,5
730,1975,48.6,410953200024,1120011300,31000,4
731,1975,48.84,410320500029,1114012100,19000,8
732,1975,48.91,411811200015,1126010400,25500,5
733,1975,49.09,415106900013,1154510300,8500,5
734,1975,49.3,410320500029,1114012100,18000,3
735,1975,49.39,311302400034,1144012200,14500,3
736,1975,49.45,311302400034,1144012200,26000,5
737,1975,49.45,410905300010,1120011200,40000,5
738,1975,49.45,410953200024,1120011300,49500,5
739,1975,49.49,410905300010,1120011200,40000,5
740,1975,49.55,410320500029,1114012100,18000,9
741,1975,49.55,410953200024,1120011300,46200,5
742,1975,49.62,412138300060,1129013300,15900,5
743,1975,49.65,412138300060,1129013300,13500,5
744,1975,50.91,300000400012,1130510300,13900,6
745,1975,51.03,310601000150,1126010400,19000,4
746,1975,51.32,410320500029,1114012100,19750,2
747,1975,53.98,300000400012,1130510300,16300,5
748,1975,55.14,411811200015,1126010400,12870,2
749,1975,55.47,410953200024,1120011300,29000,-1
750,1975,55.74,411811200015,1126010400,32800,4
751,1975,55.77,411811200015,1126010400,28000,5
752,1975,55.87,411811200015,1126010400,18800,2
753,1975,56.2,410318000034,1114017100,25000,5
754,1975,58.51,300000400012,1130510300,18000,6
755,1975,58.51,411811200015,1126010400,19500,3
756,1975,58.84,311201500453,1141011100,49700,5
757,1975,59.5,410320500029,1114012100,18300,1
758,1975,59.68,311601000044,1153010200,27000,4
759,1975,59.95,410602500008,1117013100,48000,4
760,1975,60.86,410953200024,1120011300,24000,3
761,1975,62.48,311201500453,1141011100,51200,5
762,1975,62.58,311201500453,1141011100,27000,4
763,1975,63.6,411811200015,1126010400,23000,5
764,1975,63.8,311201500453,1141011100,40000,4
765,1975,63.87,410320500029,1114012100,35500,6
766,1975,63.88,410320500029,1114012100,36000,9
767,1975,64.38,310601000150,1126010400,23700,5
768,1975,64.38,411811200015,1126010400,20450,3
769,1975,64.53,300500900219,1120010300,16300,5
770,1975,64.73,311201500453,1141011100,17550,5
771,1975,65.32,412138300060,1129013300,16200,2
772,1975,65.46,414804500022,1153010700,18500,1
773,1975,65.97,410320500029,1114012100,29000,2
774,1975,66.08,300500900219,1120010300,22000,2
775,1975,66.09,300500900219,1120010300,23000,3
776,1975,66.1,310601000150,1126010400,23500,4
777,1975,66.15,410320500029,1114012100,50000,6
778,1975,66.16,410320500029,1114012100,32000,9
779,1975,66.57,410320500029,1114012100,29500,6
780,1975,66.58,410320500029,1114012100,25000,9
781,1975,67.27,410953200024,1120011300,25000,4
782,1975,67.77,300500900219,1120010300,16500,1
783,1975,68.0,410318000034,1114017100,37000,6
784,1975,68.03,300500900219,1120010300,41500,5
785,1975,68.34,410320500029,1114012100,32300,2
786,1975,68.61,410320500029,1114012100,24700,3
787,1975,68.95,410320500029,1114012100,29600,6
788,1975,68.96,410320500029,1114012100,28000,9
789,1975,69.13,410320500029,1114012100,32000,9
790,1975,69.26,300500900219,1120010300,24500,3
791,1975,69.88,300500900219,1120010300,47000,2
792,1975,70.98,410318000034,1114017100,31000,6
793,1975,71.14,410320500029,1114012100,24000,2
794,1975,71.21,300500900219,1120010300,40000,5
795,1975,71.39,410320500029,1114012100,25800,2
796,1975,71.41,410320500029,1114012100,24800,3
797,1975,71.44,300500900219,1120010300,19000,5
798,1975,72.06,410320500029,1114012100,29000,9
799,1975,72.99,300500900219,1120010300,34000,2
800,1975,73.82,300500900219,1120010300,41150,2
801,1975,74.35,300500900219,1120010300,30500,5
802,1975,74.47,413626900101,1141011700,43000,4
803,1975,74.48,300500900219,1120010300,51000,2
804,1975,74.63,410320500029,1114012100,26000,3
805,1975,75.24,300500900219,1120010300,35500,5
806,1975,76.0,300500900219,1120010300,47500,4
807,1975,76.1,300500900219,1120010300,35000,3
808,1975,77.69,415406600027,1156011000,202500,15
809,1975,78.02,416327700005,1165010100,48000,4
810,1975,78.02,416327700021,1165010100,60000,4
811,1975,78.51,300504100016,1129013400,39000,1
812,1975,78.88,413626900101,1141011700,34000,5
813,1975,80.17,413626900101,1141011700,40500,5
814,1975,80.2,300500900219,1120010300,27500,3
815,1975,80.33,416327700005,1165010100,126000,12
816,1975,80.33,416327700021,1165010100,60000,12
817,1975,81.19,300504100014,1129013400,25000,2
818,1975,81.22,300504100014,1129013400,42500,4
819,1975,81.22,300504100016,1129013400,52000,4
820,1975,81.39,416327700021,1165010100,152500,12
821,1975,81.75,311201500453,1141011100,29940,4
822,1975,81.88,416327700021,1165010100,140000,1
823,1975,81.92,416327700021,1165010100,47250,1
824,1975,84.95,413615600078,1141011000,118550,5
825,1975,86.81,410320500029,1114012100,23000,1
826,1975,92.13,415406600027,1156011000,186000,15
827,1975,94.17,415406600027,1156011000,71500,15
828,1975,94.54,410320500029,1114012100,40000,5
829,1975,94.55,410320500029,1114012100,38500,7
830,1975,95.5,415406600020,1156011000,196000,12
831,1975,98.25,410320500029,1114012100,36000,7
832,1975,98.35,410628600061,1117012900,85300,13
833,1975,98.51,413626900101,1141011700,38000,2
834,1975,98.53,410320500029,1114012100,36000,6
835,1975,102.04,410320500029,1114012100,26500,3
836,1975,105.72,311800200079,1156011000,196000,12
837,1975,105.85,311800200079,1156011000,61600,1
838,1975,106.14,410320500029,1114012100,32300,3
839,1975,106.38,415406600027,1156011000,239000,15
840,1975,106.48,415406600027,1156011000,115000,2
841,1975,109.42,311800200079,1156011000,190000,12
842,1975,116.13,416327700021,1165010100,175000,12
843,1975,116.96,416327700021,1165010100,121000,2
844,1975,133.65,415406600020,1156011000,218500,12
845,1975,135.8,415406600027,1156011000,262500,15
846,1975,142.74,415406600027,1156011000,104500,2
847,1975,146.68,415406600027,1156011000,302000,15
848,1975,148.3,416304100028,1165010600,125000,5
849,1975,149.52,311800200079,1156011000,220000,12
850,1975,149.59,311800200079,1156011000,220000,12
851,1975,150.58,311800200079,1156011000,105000,12
852,1975,151.74,415406600020,1156011000,235000,12
853,1975,175.8,415406600027,1156011000,310000,15
854,1975,175.84,415406600027,1156011000,220000,2
855,1975,177.09,415406600027,1156011000,180500,15
856,1975,192.73,311800200079,1156011000,241500,11
857,1975,193.03,311800200079,1156011000,200000,12
858,1975,196.71,410628600061,1117012900,190000,17
859,1975,205.74,410628500018,1117012900,115000,5
860,1975,205.75,410628500018,1117012900,114000,3
861,1975,210.25,410628500018,1117012900,88500,1
862,1976,44.35,415468300005,1156013200,50000,5
863,1976,45.95,415468000012,1156013200,25000,1
864,1976,45.98,415468000012,1156013200,34000,3
865,1976,46.12,415468000012,1156013200,47500,3
866,1976,46.25,410907400052,1120011000,49500,5
867,1976,46.28,410907400052,1120011000,75000,5
868,1976,46.97,414810500043,1153010600,31000,5
869,1976,46.98,414810500043,1153010600,26000,1
870,1976,47.0,414810500043,1153010600,34800,5
871,1976,47.01,414810500043,1153010600,34000,4
872,1976,47.23,414810500043,1153010600,34000,5
873,1976,47.24,414810500043,1153010600,33000,1
874,1976,47.26,414810500043,1153010600,33500,5
875,1976,47.27,414810500043,1153010600,34500,2
876,1976,47.57,311302400147,1144012300,17800,1
877,1976,47.58,311302400147,1144012300,43000,5
878,1976,47.83,415468000012,1156013200,28000,3
879,1976,48.04,414810500043,1153010600,35000,5
880,1976,48.26,311302400147,1144012300,28600,5
881,1976,48.3,311302400147,1144012300,38500,5
882,1976,48.46,411223000017,1121510100,46800,5
883,1976,48.5,411223000017,1121510100,20000,5
884,1976,49.98,410339500023,1114012100,21000,6
885,1976,51.77,415464500017,1156011000,57000,1
886,1976,55.28,311302400147,1144012300,18500,2
887,1976,55.87,411208800055,1121510100,59800,5
888,1976,55.9,411208800055,1121510100,54000,5
889,1976,56.08,410339500023,1114012100,29000,6
890,1976,57.85,411223000017,1121510100,29500,2
891,1976,57.88,411223000017,1121510100,56000,5
892,1976,58.08,411223000017,1121510100,25000,1
893,1976,58.74,411223000017,1121510100,30700,3
894,1976,58.78,411223000017,1121510100,31000,4
895,1976,61.19,410913400012,1120011500,165000,5
896,1976,61.36,410913400012,1120011500,154000,3
897,1976,63.67,410628400016,1117012900,52000,4
898,1976,64.12,410339500023,1114012100,35000,3
899,1976,65.35,311000400107,1135010200,50000,5
900,1976,65.42,311000400107,1135010200,36750,5
901,1976,66.35,311000400107,1135010200,26300,1
902,1976,71.73,415468300001,1156013200,89000,5
903,1976,74.55,415406600001,1156011000,175000,15
904,1976,74.58,415406600001,1156011000,71000,2
905,1976,75.88,415468300006,1156013200,75500,5
906,1976,75.89,415468300006,1156013200,28000,5
907,1976,75.9,415468300006,1156013200,63500,5
908,1976,75.91,415468300006,1156013200,65000,4
909,1976,76.66,410621500039,1117013100,60000,5
910,1976,78.01,410621500039,1117013100,51000,4
911,1976,78.71,310200800179,1117012900,42000,2
912,1976,79.98,415406600001,1156011000,145000,1
913,1976,81.22,310200800179,1117012900,55000,12
914,1976,82.21,310200800179,1117012900,65000,12
915,1976,82.5,416651400057,1168011000,131700,12
916,1976,82.5,416652200058,1168011000,305000,12
917,1976,82.56,416651400057,1168011000,124000,9
918,1976,82.56,416652200058,1168011000,248000,9
919,1976,85.12,212200100232,1168010800,130000,6
920,1976,85.95,311900600158,1159010500,60000,4
921,1976,86.05,410621500039,1117013100,67000,4
922,1976,87.07,410621500039,1117013100,70000,4
923,1976,87.08,410621500039,1117013100,41000,2
924,1976,89.09,310200800177,1117012900,70000,11
925,1976,89.26,414810500043,1153010600,60000,3
926,1976,89.27,414810500043,1153010600,62000,2
927,1976,89.49,410621500039,1117013100,66500,3
928,1976,89.69,415406600001,1156011000,87000,1
929,1976,90.21,410621500039,1117013100,52000,5
930,1976,90.22,410621500039,1117013100,63000,3
931,1976,91.97,415464500017,1156011000,169000,12
932,1976,92.96,415464500017,1156011000,93000,12
933,1976,93.06,415464500017,1156011000,193000,12
934,1976,97.18,212200100232,1168010800,140000,6
935,1976,103.41,415464500017,1156011000,157000,1
936,1976,104.13,311900600158,1159010500,44000,3
937,1976,114.38,410339900002,1114013900,64000,5
938,1976,117.73,410339900002,1114013900,36000,5
939,1976,121.01,410339900002,1114013900,37000,5
940,1976,125.75,415464500017,1156011000,225000,12
941,1976,126.02,415464500017,1156011000,238000,12
942,1976,127.94,416327700002,1165010100,92000,12
943,1976,127.94,416327700030,1165010100,180000,12
944,1976,128.5,416327700002,1165010100,90000,1
945,1976,128.5,416327700030,1165010100,115000,1
946,1976,128.93,310200800192,1117012900,145000,6
947,1976,129.76,416327800002,1165010100,185000,12
948,1976,130.95,410339900002,1114013900,56000,5
949,1976,131.41,416327700002,1165010100,183000,12
950,1976,131.48,416651400071,1168011000,400000,12
951,1976,131.49,416651400071,1168011000,299000,12
